TeamID,Season,Wins,Losses,Conference,SOS,P_PG,PA_PG,FGM_PG,FGM3_PG,OR_PG,DR_PG,Ast_PG,TO_PG,Stl_PG,Blk_PG,PF_PG,Opp_FGM_PG,Opp_FGM3_PG,Opp_OR_PG,Opp_DR_PG,Opp_Ast_PG,Opp_TO_PG,Opp_Stl_PG,Opp_Blk_PG,Opp_PF_PG,FG_PCT,FG_PCT3,FT_PCT,Opp_FG_PCT,Opp_FG_PCT3,Opp_FT_PCT,POSS_PER_GAME,Opp_POSS_PER_GAME,DREB_PCT,OREB_PCT,EFG_PCT,Opp_EFG_PCT,OFF_RTG,DEF_RTG,NET_RTG,TOV_PCT
3101,2014,11.0,12.0,southland,0.4442478409087159,70.0,69.91304347826087,25.08695652173913,8.521739130434783,12.217391304347826,23.130434782608692,13.391304347826088,18.30434782608696,8.956521739130435,3.217391304347826,18.52173913043478,24.956521739130437,4.652173913043479,13.304347826086955,26.043478260869566,12.826086956521738,18.82608695652174,9.08695652173913,2.3043478260869565,18.82608695652174,0.4211678832116788,0.3197389885807504,0.6419753086419753,0.4302848575712144,0.313782991202346,0.7017892644135189,73.4,73.14434782608696,0.6348448687350835,0.3193181818181818,0.4927007299270073,0.4703898050974512,95.36784741144416,95.5822911217842,0.9977564493608252,0.2493780357777514
3101,2015,13.0,12.0,southland,0.4249060222753156,65.04,62.64,21.72,7.28,15.32,24.56,13.04,18.64,10.92,3.4,17.28,22.44,5.84,13.8,24.44,13.2,18.84,10.2,3.68,19.08,0.3770833333333333,0.2795698924731182,0.700587084148728,0.3876986869384934,0.3133047210300429,0.6946386946386947,69.9136,70.47040000000001,0.6402502606882169,0.3853118712273642,0.4402777777777777,0.4381478921907394,93.02911021603806,88.88838434292978,1.0465834304866364,0.2666147931160746
3101,2016,22.0,3.0,southland,0.4393013118145575,73.2,63.2,24.56,7.68,14.68,25.12,14.0,16.92,9.56,4.68,16.76,23.16,5.44,15.68,22.44,12.4,18.0,9.16,3.08,21.84,0.4211248285322359,0.3327556325823224,0.6925675675675675,0.3771986970684039,0.2753036437246963,0.6761229314420804,70.9792,71.1648,0.615686274509804,0.3954741379310345,0.4869684499314129,0.4214983713355049,103.12880393129257,88.8079499977517,1.1612564408243111,0.2383796943329877
3101,2017,19.0,8.0,southland,0.4728035925986353,70.88888888888889,64.07407407407408,23.96296296296296,8.481481481481481,15.666666666666666,24.85185185185185,15.25925925925926,17.25925925925926,7.333333333333333,3.740740740740741,16.88888888888889,23.296296296296298,5.037037037037037,12.037037037037036,20.925925925925927,12.62962962962963,15.444444444444445,9.666666666666666,4.0,20.14814814814815,0.4147435897435897,0.3318840579710145,0.7148080438756855,0.4047619047619047,0.2989010989010989,0.7073684210526315,68.28444444444443,68.70370370370371,0.6736947791164659,0.4281376518218623,0.4881410256410256,0.4485199485199485,103.81411090861756,93.26145552560648,1.1131513048293964,0.2527553588475223
3101,2018,12.0,14.0,southland,0.4634128656942922,65.92307692307692,68.88461538461539,22.615384615384617,8.461538461538462,12.538461538461538,21.5,13.307692307692308,17.73076923076923,7.115384615384615,4.076923076923077,18.53846153846154,24.23076923076923,6.307692307692308,13.538461538461538,20.76923076923077,13.26923076923077,14.884615384615383,8.692307692307692,2.3846153846153846,17.23076923076923,0.4185053380782918,0.3328290468986384,0.7464788732394366,0.4231027535258563,0.3360655737704918,0.7414141414141414,66.44,66.9923076923077,0.6136114160263447,0.3764434180138568,0.496797153024911,0.4781732706514439,99.22197008289724,102.82466414054426,0.9649627442232857,0.2668688926967072
3101,2019,19.0,9.0,southland,0.4702724510649107,72.17857142857143,65.78571428571429,25.535714285714285,7.892857142857143,11.357142857142858,25.035714285714285,16.464285714285715,18.214285714285715,7.321428571428571,3.392857142857143,18.821428571428573,23.178571428571427,5.571428571428571,11.714285714285714,19.5,13.357142857142858,14.392857142857142,9.321428571428571,2.392857142857143,18.785714285714285,0.4661016949152542,0.3348484848484848,0.7459677419354839,0.4068965517241379,0.3076923076923077,0.6747826086956522,69.43714285714285,68.67857142857143,0.6812439261418853,0.3680555555555556,0.538135593220339,0.4557993730407523,103.9480722544542,95.78783151326051,1.0851907868909632,0.2623132946549809
3101,2020,20.0,5.0,southland,0.4589912315019118,75.92,67.72,25.68,9.64,10.88,25.48,15.24,17.52,7.24,3.04,17.52,25.04,5.48,13.08,20.56,12.28,14.28,9.48,2.88,20.08,0.4682713347921225,0.3783359497645212,0.7520161290322581,0.408083441981747,0.2860125260960334,0.6956521739130435,70.2096,70.25120000000001,0.6607883817427386,0.3460559796437659,0.5561633843909555,0.4527379400260756,108.13336068002096,96.39692987450748,1.1217510850272134,0.2495385246462022
3101,2021,9.0,10.0,southland,0.5200770891809428,64.42105263157895,65.94736842105263,22.05263157894737,7.368421052631579,8.526315789473685,24.36842105263158,12.0,18.63157894736842,6.7368421052631575,2.789473684210526,15.157894736842104,25.26315789473684,5.789473684210527,10.36842105263158,19.0,14.36842105263158,13.0,10.0,3.1578947368421053,16.210526315789473,0.4275510204081633,0.3063457330415755,0.7760252365930599,0.417028670721112,0.3216374269005848,0.6606498194945848,69.02526315789474,69.62526315789474,0.7015151515151515,0.3097514340344168,0.4989795918367347,0.4648132059079061,93.32967334614328,94.71758587324624,0.9853468338080288,0.2699240552658065
3101,2022,13.0,13.0,wac,0.4714081961550428,70.92307692307692,70.0,24.26923076923077,8.73076923076923,9.653846153846152,20.07692307692308,15.076923076923077,14.461538461538462,7.038461538461538,1.8461538461538465,16.192307692307693,26.423076923076923,6.961538461538462,9.692307692307692,21.346153846153847,15.26923076923077,15.26923076923077,7.615384615384615,3.230769230769231,19.0,0.4226389819156061,0.348159509202454,0.7505285412262156,0.4528675016479894,0.3421550094517958,0.7029177718832891,70.23538461538462,70.30307692307693,0.6744186046511628,0.3114143920595533,0.4986604152712659,0.512524719841793,100.97912513964032,99.5688994901197,1.014163314616735,0.20590103607649
3101,2023,12.0,15.0,wac,0.4647383915574747,69.85185185185185,67.51851851851852,25.55555555555556,8.296296296296296,9.666666666666666,22.0,13.925925925925926,14.814814814814817,7.37037037037037,2.6666666666666665,16.40740740740741,25.0,5.962962962962963,9.25925925925926,20.666666666666668,12.407407407407408,14.555555555555555,8.407407407407407,2.925925925925926,17.51851851851852,0.4406130268199233,0.3393939393939394,0.6911764705882353,0.4318618042226487,0.314453125,0.7255813953488373,69.79703703703704,70.19259259259259,0.7037914691943128,0.3186813186813186,0.51213282247765,0.483365323096609,100.07853458705664,96.19037568594344,1.040421496156828,0.2122556406936514
3101,2024,7.0,11.0,wac,0.474546758564778,70.44444444444444,69.94444444444444,24.5,8.38888888888889,10.72222222222222,23.166666666666668,14.11111111111111,15.444444444444445,7.0,2.111111111111111,16.333333333333332,26.0,7.5,9.0,20.666666666666668,14.166666666666666,14.333333333333334,8.277777777777779,3.6666666666666665,18.88888888888889,0.4121495327102804,0.2954990215264187,0.7208588957055214,0.4305427782888684,0.3183962264150943,0.714828897338403,72.13555555555556,72.1511111111111,0.7202072538860104,0.3415929203539823,0.4827102803738318,0.4926402943882245,97.65564831644129,96.9416040409018,1.0073657155006244,0.2141030775392008
3102,2010,1.0,27.0,mwc,0.5387108101006871,51.82142857142857,71.78571428571429,19.142857142857142,4.571428571428571,12.464285714285714,19.535714285714285,10.25,17.714285714285715,6.035714285714286,0.6428571428571429,14.964285714285714,27.0,7.714285714285714,12.821428571428571,23.857142857142858,19.535714285714285,14.392857142857142,9.821428571428571,5.035714285714286,13.607142857142858,0.3602150537634409,0.2844444444444444,0.6783783783783783,0.4787840405319822,0.3763066202090592,0.6762589928057554,64.20714285714287,64.51714285714286,0.6037527593818984,0.3431661750245821,0.4032258064516129,0.5471817606079797,80.70975636889531,111.26610867543508,0.7253759238073733,0.2758927578151073
3102,2011,8.0,22.0,mwc,0.4993286489262675,60.5,70.53333333333333,21.9,4.266666666666667,10.933333333333334,23.366666666666667,13.466666666666669,17.966666666666665,7.433333333333334,1.7666666666666666,19.066666666666663,25.0,5.666666666666667,11.566666666666666,24.866666666666667,16.333333333333332,15.7,8.866666666666667,3.0,16.233333333333334,0.4013439218081857,0.3506849315068493,0.6881918819188192,0.4448398576512455,0.3655913978494624,0.6990595611285266,69.54933333333334,69.69066666666667,0.6688931297709924,0.3054003724394786,0.4404398289554062,0.4952550415183867,86.98861239983128,101.20915282773396,0.8594935336322084,0.2583298186419232
3102,2012,5.0,23.0,mwc,0.5042723510757586,53.46428571428572,70.46428571428571,18.607142857142858,1.5,13.214285714285714,23.964285714285715,10.642857142857142,22.214285714285715,8.535714285714286,2.5,20.178571428571427,24.964285714285715,5.0,14.714285714285714,26.678571428571427,15.0,18.357142857142858,12.5,3.857142857142857,17.857142857142858,0.3394136807817589,0.267515923566879,0.6849087893864013,0.4195678271308523,0.3263403263403263,0.6600910470409712,73.29714285714286,73.49857142857142,0.6195752539242844,0.3312444046553268,0.3530944625407166,0.4615846338535414,72.94184142823731,95.87163987638245,0.7608281398157895,0.3030716457472518
3102,2013,4.0,26.0,mwc,0.5056407979436109,56.56666666666667,71.63333333333334,21.33333333333333,2.933333333333333,13.233333333333333,25.666666666666668,13.333333333333334,21.066666666666663,7.766666666666667,1.4666666666666666,20.366666666666667,24.933333333333334,5.233333333333333,12.333333333333334,27.4,15.533333333333331,16.7,11.266666666666667,3.066666666666667,16.133333333333333,0.3644646924829157,0.2634730538922156,0.6363636363636364,0.4225988700564971,0.3250517598343685,0.7015558698727016,73.94933333333333,73.736,0.6754385964912281,0.3256767842493847,0.3895216400911162,0.4669491525423729,76.49381558544589,97.1483852301906,0.7873915289914059,0.2848797374779128
3102,2014,1.0,28.0,mwc,0.4827072832678651,53.62068965517241,76.72413793103448,20.06896551724138,4.379310344827586,10.379310344827584,21.82758620689655,12.758620689655173,19.620689655172413,6.241379310344827,1.4827586206896552,18.96551724137931,28.103448275862068,5.379310344827586,14.827586206896552,28.48275862068965,16.96551724137931,14.89655172413793,10.344827586206897,3.896551724137931,15.89655172413793,0.3588162762022195,0.2602459016393442,0.6454767726161369,0.4599322799097065,0.3319148936170212,0.6631419939577039,71.37793103448276,71.21655172413794,0.5954844778927564,0.2670807453416149,0.3979654747225647,0.5039503386004515,75.12222458404993,107.73357607685156,0.6972963055682996,0.2748845388316682
3102,2015,2.0,28.0,mwc,0.4827695357811439,53.8,77.3,18.8,4.566666666666666,8.933333333333334,23.366666666666667,12.566666666666666,17.1,6.566666666666666,1.9,18.933333333333334,28.133333333333333,6.066666666666666,16.0,31.666666666666668,17.666666666666668,14.4,9.133333333333333,4.333333333333333,17.266666666666666,0.3341232227488152,0.280163599182004,0.6938369781312127,0.4430446194225722,0.3089983022071307,0.682370820668693,71.81066666666668,71.55066666666667,0.5935647756138865,0.2200328407224959,0.3747037914691943,0.4908136482939632,74.91923205466226,108.03533160650728,0.6934697282879415,0.2381261836681644
3102,2016,1.0,29.0,mwc,0.4979212598903038,47.4,68.36666666666666,17.733333333333334,3.1,12.433333333333334,21.53333333333333,10.133333333333333,19.633333333333333,6.533333333333333,2.1,17.466666666666665,25.73333333333333,4.433333333333334,12.5,27.066666666666663,14.1,15.533333333333331,10.4,4.533333333333333,16.433333333333334,0.324390243902439,0.2447368421052631,0.6036446469248291,0.4509345794392523,0.3518518518518518,0.6862385321100918,68.30533333333332,68.09333333333333,0.6327130264446621,0.3147679324894514,0.3527439024390243,0.4897780373831775,69.39428839134084,100.4014098296456,0.6911684657524674,0.2874348513537254
3102,2017,4.0,25.0,mwc,0.4965642393708208,53.48275862068966,67.3103448275862,18.48275862068965,4.068965517241379,10.93103448275862,23.517241379310345,10.10344827586207,19.379310344827587,6.931034482758621,2.793103448275862,18.96551724137931,24.724137931034484,3.9655172413793114,11.89655172413793,27.20689655172414,13.03448275862069,15.96551724137931,9.10344827586207,3.2413793103448274,18.93103448275862,0.3405336721728081,0.2987341772151898,0.6685185185185185,0.4295985620131815,0.3221288515406162,0.686541737649063,70.91724137931034,70.52689655172415,0.6640701071080818,0.2866184448462929,0.3780177890724269,0.4640503295386459,75.41573470777011,95.43925526089336,0.790196177679857,0.2732665564523971
3102,2018,6.0,24.0,mwc,0.5141615827140849,55.4,62.06666666666667,20.1,3.566666666666667,12.133333333333333,21.53333333333333,11.366666666666667,17.3,10.066666666666666,3.6,17.866666666666667,22.166666666666668,3.8333333333333335,10.3,26.666666666666668,10.766666666666667,19.466666666666665,8.6,4.066666666666666,17.5,0.3544973544973545,0.2565947242206235,0.6737451737451737,0.43042071197411,0.3230337078651685,0.7393617021276596,69.464,68.93866666666666,0.6764397905759162,0.3127147766323024,0.385949441504997,0.4676375404530744,79.75354140274099,90.03171901593687,0.8858382609424963,0.2490498675572958
3102,2019,7.0,22.0,mwc,0.4999812985090558,59.72413793103448,67.51724137931035,21.379310344827587,4.172413793103448,14.413793103448276,23.03448275862069,9.96551724137931,18.13793103448276,9.379310344827584,3.655172413793104,18.58620689655172,25.24137931034483,4.137931034482759,11.93103448275862,27.17241379310345,12.655172413793103,18.620689655172413,10.0,4.689655172413793,19.724137931034484,0.3555045871559633,0.2800925925925926,0.6486013986013986,0.4399038461538461,0.3217158176943699,0.6678571428571428,72.54068965517241,72.56551724137931,0.6587771203155819,0.3466003316749585,0.3901949541284403,0.4759615384615384,82.33191359902648,93.04314769055313,0.8848788507548077,0.2500380285975053
3102,2020,9.0,21.0,mwc,0.4931873716744286,60.7,65.56666666666666,22.933333333333334,4.9,13.966666666666669,23.066666666666663,11.266666666666667,16.366666666666667,9.933333333333334,2.533333333333333,16.433333333333334,24.83333333333333,4.766666666666667,10.366666666666667,27.4,12.433333333333334,17.533333333333335,8.766666666666667,4.033333333333333,15.5,0.3702906350914962,0.2768361581920904,0.6711711711711712,0.4437164979154258,0.3095238095238095,0.7091295116772823,70.84533333333334,70.04133333333333,0.6899302093718843,0.3376309427880741,0.4098493003229279,0.4863013698630137,85.67960251439756,93.611391368906,0.915268978075001,0.2310196860767117
